10	0.466666666667
11	0.44776119403
12	0.455555555556
13	0.464285714286
14	0.477272727273
15	0.5
16	0.5
17	0.502857142857
18	0.484210526316
19	0.492610837438
20	0.475113122172
21	0.474358974359
22	0.457489878543
23	0.453488372093
24	0.452205882353
25	0.459183673469
26	0.452459016393
27	0.459375
28	0.447129909366
29	0.432203389831
30	0.428184281843
31	0.425196850394
32	0.420253164557
33	0.422222222222
34	0.42523364486
35	0.428893905192
36	0.430434782609
37	0.432489451477
38	0.430612244898
39	0.430555555556
40	0.435452793834
41	0.448148148148
42	0.454545454545
43	0.458333333333
44	0.460370994941
45	0.466448445172
46	0.473520249221
47	0.474474474474
48	0.478005865103
49	0.48275862069
50	0.483960948396
51	0.480926430518
52	0.48128342246
53	0.484375
54	0.486624203822
55	0.485642946317
56	0.484624846248
57	0.48492159228
58	0.479905437352
59	0.477246207701
60	0.472957422325
61	0.474518686297
62	0.478212290503
63	0.480832420591
64	0.481561822126
65	0.482390608324
66	0.478578892372
67	0.477766287487
68	0.478038815117
69	0.477341389728
70	0.475718533201
71	0.476003917728
72	0.472061657033
73	0.471035137702
74	0.470311027333
75	0.470973782772
76	0.470752089136
77	0.469669117647
78	0.47042766151
79	0.471596032462
80	0.469168900804
81	0.46975088968
82	0.468197879859
83	0.465095986038
84	0.466321243523
85	0.462457337884
86	0.461082910321
87	0.459817729909
88	0.460213289582
89	0.460227272727
90	0.459935897436
91	0.459159397304
92	0.456692913386
93	0.455755677369
94	0.453209590101
95	0.451612903226
96	0.450190114068
97	0.448562783661
98	0.444943820225
99	0.442953020134
100	0.441394658754
