1	0.333333333333
2	0.30303030303
3	0.289473684211
4	0.418181818182
5	0.444444444444
6	0.435643564356
7	0.5
8	0.549707602339
9	0.557213930348
10	0.5703125
11	0.584126984127
12	0.584239130435
13	0.596199524941
14	0.585020242915
15	0.590987868284
16	0.605697151424
17	0.614690721649
18	0.613048368954
19	0.608094768016
20	0.605150214592
21	0.6065830721
22	0.601671309192
23	0.60101010101
24	0.599425287356
25	0.596064215432
26	0.593083846518
27	0.587651122625
28	0.585641825985
29	0.58752228164
30	0.587771203156
31	0.587301587302
32	0.588102621934
33	0.590233545648
34	0.591745400298
35	0.590994371482
36	0.588365405884
37	0.584393907782
38	0.582888757163
39	0.579125211188
40	0.576854493581
41	0.571091246416
42	0.57175032175
43	0.569871007371
44	0.566887417219
45	0.565817260313
46	0.562928139691
47	0.560683980458
48	0.558211161759
49	0.558389420239
50	0.559165256627
51	0.559688581315
52	0.559635874625
53	0.560483072659
54	0.561067979549
55	0.560855712335
56	0.558795369484
57	0.557602143336
58	0.556505606195
59	0.555980936011
60	0.553940495117
61	0.552297881698
62	0.550792635246
63	0.549502899751
64	0.546120747613
65	0.543623720808
66	0.541907328969
67	0.539277864992
68	0.537760817382
69	0.536097384597
70	0.533396382551
71	0.531896351383
72	0.53002283105
73	0.528585869931
74	0.52699413652
75	0.525541078341
76	0.523405170097
77	0.521568627451
78	0.519046872551
79	0.517314341745
80	0.515200979392
81	0.513431782672
82	0.5116429818
83	0.510432595077
84	0.509632309799
85	0.508455686389
86	0.507145262955
87	0.506059738525
88	0.505755293449
89	0.504776245824
90	0.503994393833
91	0.503109048724
92	0.501978466918
93	0.500593444718
94	0.499003442653
95	0.498087911099
96	0.497091462323
97	0.496392946206
98	0.495738258013
99	0.495058719255
100	0.494927118869
