10	2.84218512898
11	2.91431095406
12	2.9229747676
13	3.02452316076
14	2.92168141593
15	2.9575703439
16	2.77266922095
17	2.91431095406
18	2.74556213018
19	2.8165374677
20	2.85136897001
21	2.81489453293
22	2.81982758621
23	2.79204107831
24	2.83636363636
25	2.72196556069
26	2.72352941176
27	2.76028850233
28	2.65443298969
29	2.73566610455
30	2.81161290323
31	2.74714587738
32	2.79854264895
33	2.77266922095
34	2.82642487047
35	2.83470359152
36	2.70484949833
37	2.72509457755
38	2.68635607321
39	2.72196556069
40	2.65142150803
41	2.53631284916
42	2.60390402603
43	2.58205335489
44	2.49585798817
45	2.5748285599
46	2.46036704412
47	2.55190380762
48	2.44422852701
49	2.53631284916
50	2.44289044289
51	2.39020657995
52	2.4019193858
53	2.43888242142
54	2.45805696449
55	2.48349056604
56	2.43488372093
57	2.39112131649
58	2.47121034078
59	2.47121034078
60	2.453624318
61	2.47257053292
62	2.4019193858
63	2.43089430894
64	2.44690781797
65	2.34541336353
66	2.27373476173
67	2.26649465536
68	2.34162895928
69	2.26529108327
70	2.22606479796
71	2.27494456763
72	2.37471439452
73	2.25449871465
74	2.17066189624
75	2.11493848858
76	2.1604850214
77	2.22020348837
78	2.16274089936
79	2.0986013986
80	2.10947368421
81	2.0856545961
82	2.11056511057
83	1.99290780142
84	1.9559706471
85	2.06113989637
86	1.92378752887
87	1.91417296942
88	1.73518518519
89	1.75816993464
90	1.78679245283
91	1.78766907833
92	1.74620390456
93	1.76505460218
94	1.84038461538
95	1.64616303374
96	1.5657209033
97	1.3138381201
98	0.948548812665
99	0.526089202686
100	0.33907524932
