2	2.5474
3	2.89802197802
4	2.89459815547
5	2.98741007194
6	3.00723000452
7	2.99279603782
8	3.08475356978
9	3.16580554251
10	3.23900573614
11	3.20882771713
12	3.00723000452
13	3.07536764706
14	3.03457688808
15	2.86405228758
16	2.79785867238
17	2.53769445552
18	2.31637995512
19	2.38731856379
20	2.25073313783
21	2.27595123753
22	2.38473282443
23	2.41865844256
24	2.33508837909
25	2.25789860397
26	2.33421052632
27	2.24954195676
28	2.31514018692
29	2.33007885843
30	2.23531557826
31	2.16714285714
32	2.14133900106
33	2.06321243523
34	2.05196145905
35	2.0050830227
36	1.9668785547
37	1.94520092992
38	2.14133900106
39	2.1269393512
40	2.48721981911
41	2.73075305006
42	2.84605377277
43	2.85397653194
44	2.97668161435
45	2.87756886751
46	2.84728850325
47	2.79948586118
48	3.10555555556
49	3.04931506849
50	3.01266968326
51	2.7437737442
52	2.68119551681
53	2.81091534164
54	2.58592802264
55	2.71823899371
56	2.57148610552
57	2.51486325803
58	2.55288461538
59	2.56757843926
60	2.53025477707
61	2.63144963145
62	2.68731808732
63	2.68885191348
64	2.64938271605
65	2.63591635916
66	2.50375345713
67	2.49448384555
68	2.48037676609
69	2.51486325803
70	2.53166069295
71	2.39509954058
72	2.32757973734
73	2.40161104718
74	2.28809788654
75	2.35400907716
76	2.23332118119
77	2.30033494604
78	2.27595123753
79	2.17508055854
80	2.25073313783
81	2.1457963817
82	2.08774373259
83	1.98384925976
84	2.0414951989
85	2.13025061772
86	2.09312870596
87	2.11814345992
88	2.08989547038
89	2.05056759546
90	2.02146507666
91	1.82961072112
92	1.7698313554
93	1.73113643363
94	1.91998682911
95	1.77993730408
96	1.59146697838
97	1.33184328162
98	1.02511989039
99	0.550078657577
100	0.33373439615
